assignment_id,chi_cL,chi_ca,chi_cb,chi_cd,chi_La,chi_Lb,chi_Ld,chi_ab,chi_ad,chi_bd,index_cL,index_ca,index_cb,index_cd,index_La,index_Lb,index_Ld,index_ab,index_ad,index_bd,preserves_six_family_indices,preserves_all_M1_indices,scalar_up,scalar_down,scalar_neutrino,scalar_charged_lepton,all_four_scalar_bilinears,signed_6D_dimension,I8_p2_coefficient,I8_c3_coefficient,4D_Y_BL_phase_anomaly_free
643,1,-1,1,-1,-1,-1,-1,-1,1,1,3,3,-3,0,6,6,3,0,3,3,False,False,True,False,True,True,False,-2,1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
644,1,-1,1,-1,-1,-1,-1,1,-1,-1,3,3,-3,0,6,6,3,0,-3,-3,False,False,True,False,False,False,False,-4,1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
645,1,-1,1,-1,-1,-1,-1,1,-1,1,3,3,-3,0,6,6,3,0,-3,3,False,False,True,False,False,True,False,-2,1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
646,1,-1,1,-1,-1,-1,-1,1,1,-1,3,3,-3,0,6,6,3,0,3,-3,False,False,True,False,True,False,False,-2,1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
647,1,-1,1,-1,-1,-1,-1,1,1,1,3,3,-3,0,6,6,3,0,3,3,False,False,True,False,True,True,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
648,1,-1,1,-1,-1,-1,1,-1,-1,-1,3,3,-3,0,6,6,-3,0,-3,-3,False,False,True,False,True,True,False,-2,1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
649,1,-1,1,-1,-1,-1,1,-1,-1,1,3,3,-3,0,6,6,-3,0,-3,3,False,False,True,False,True,False,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
650,1,-1,1,-1,-1,-1,1,-1,1,-1,3,3,-3,0,6,6,-3,0,3,-3,False,False,True,False,False,True,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
651,1,-1,1,-1,-1,-1,1,-1,1,1,3,3,-3,0,6,6,-3,0,3,3,False,False,True,False,False,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
652,1,-1,1,-1,-1,-1,1,1,-1,-1,3,3,-3,0,6,6,-3,0,-3,-3,False,False,True,False,True,True,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
653,1,-1,1,-1,-1,-1,1,1,-1,1,3,3,-3,0,6,6,-3,0,-3,3,False,False,True,False,True,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
654,1,-1,1,-1,-1,-1,1,1,1,-1,3,3,-3,0,6,6,-3,0,3,-3,False,False,True,False,False,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
655,1,-1,1,-1,-1,-1,1,1,1,1,3,3,-3,0,6,6,-3,0,3,3,False,False,True,False,False,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
656,1,-1,1,-1,-1,1,-1,-1,-1,-1,3,3,-3,0,6,-6,3,0,-3,-3,False,False,True,False,False,False,False,-2,1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
657,1,-1,1,-1,-1,1,-1,-1,-1,1,3,3,-3,0,6,-6,3,0,-3,3,False,False,True,False,False,True,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
658,1,-1,1,-1,-1,1,-1,-1,1,-1,3,3,-3,0,6,-6,3,0,3,-3,False,False,True,False,True,False,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
659,1,-1,1,-1,-1,1,-1,-1,1,1,3,3,-3,0,6,-6,3,0,3,3,False,False,True,False,True,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
660,1,-1,1,-1,-1,1,-1,1,-1,-1,3,3,-3,0,6,-6,3,0,-3,-3,False,False,True,False,False,False,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
661,1,-1,1,-1,-1,1,-1,1,-1,1,3,3,-3,0,6,-6,3,0,-3,3,False,False,True,False,False,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
662,1,-1,1,-1,-1,1,-1,1,1,-1,3,3,-3,0,6,-6,3,0,3,-3,False,False,True,False,True,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
663,1,-1,1,-1,-1,1,-1,1,1,1,3,3,-3,0,6,-6,3,0,3,3,False,False,True,False,True,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
664,1,-1,1,-1,-1,1,1,-1,-1,-1,3,3,-3,0,6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
665,1,-1,1,-1,-1,1,1,-1,-1,1,3,3,-3,0,6,-6,-3,0,-3,3,False,False,True,False,True,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
666,1,-1,1,-1,-1,1,1,-1,1,-1,3,3,-3,0,6,-6,-3,0,3,-3,False,False,True,False,False,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
667,1,-1,1,-1,-1,1,1,-1,1,1,3,3,-3,0,6,-6,-3,0,3,3,False,False,True,False,False,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
668,1,-1,1,-1,-1,1,1,1,-1,-1,3,3,-3,0,6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
669,1,-1,1,-1,-1,1,1,1,-1,1,3,3,-3,0,6,-6,-3,0,-3,3,False,False,True,False,True,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
670,1,-1,1,-1,-1,1,1,1,1,-1,3,3,-3,0,6,-6,-3,0,3,-3,False,False,True,False,False,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
671,1,-1,1,-1,-1,1,1,1,1,1,3,3,-3,0,6,-6,-3,0,3,3,False,False,True,False,False,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
672,1,-1,1,-1,1,-1,-1,-1,-1,-1,3,3,-3,0,-6,6,3,0,-3,-3,False,False,True,False,False,False,False,-2,1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
673,1,-1,1,-1,1,-1,-1,-1,-1,1,3,3,-3,0,-6,6,3,0,-3,3,False,False,True,False,False,True,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
674,1,-1,1,-1,1,-1,-1,-1,1,-1,3,3,-3,0,-6,6,3,0,3,-3,False,False,True,False,True,False,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
675,1,-1,1,-1,1,-1,-1,-1,1,1,3,3,-3,0,-6,6,3,0,3,3,False,False,True,False,True,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
676,1,-1,1,-1,1,-1,-1,1,-1,-1,3,3,-3,0,-6,6,3,0,-3,-3,False,False,True,False,False,False,False,0,0,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
677,1,-1,1,-1,1,-1,-1,1,-1,1,3,3,-3,0,-6,6,3,0,-3,3,False,False,True,False,False,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
678,1,-1,1,-1,1,-1,-1,1,1,-1,3,3,-3,0,-6,6,3,0,3,-3,False,False,True,False,True,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
679,1,-1,1,-1,1,-1,-1,1,1,1,3,3,-3,0,-6,6,3,0,3,3,False,False,True,False,True,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
680,1,-1,1,-1,1,-1,1,-1,-1,-1,3,3,-3,0,-6,6,-3,0,-3,-3,False,False,True,False,True,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
681,1,-1,1,-1,1,-1,1,-1,-1,1,3,3,-3,0,-6,6,-3,0,-3,3,False,False,True,False,True,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
682,1,-1,1,-1,1,-1,1,-1,1,-1,3,3,-3,0,-6,6,-3,0,3,-3,False,False,True,False,False,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
683,1,-1,1,-1,1,-1,1,-1,1,1,3,3,-3,0,-6,6,-3,0,3,3,False,False,True,False,False,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
684,1,-1,1,-1,1,-1,1,1,-1,-1,3,3,-3,0,-6,6,-3,0,-3,-3,False,False,True,False,True,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
685,1,-1,1,-1,1,-1,1,1,-1,1,3,3,-3,0,-6,6,-3,0,-3,3,False,False,True,False,True,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
686,1,-1,1,-1,1,-1,1,1,1,-1,3,3,-3,0,-6,6,-3,0,3,-3,False,False,True,False,False,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
687,1,-1,1,-1,1,-1,1,1,1,1,3,3,-3,0,-6,6,-3,0,3,3,False,False,True,False,False,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
688,1,-1,1,-1,1,1,-1,-1,-1,-1,3,3,-3,0,-6,-6,3,0,-3,-3,False,False,True,False,False,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
689,1,-1,1,-1,1,1,-1,-1,-1,1,3,3,-3,0,-6,-6,3,0,-3,3,False,False,True,False,False,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
690,1,-1,1,-1,1,1,-1,-1,1,-1,3,3,-3,0,-6,-6,3,0,3,-3,False,False,True,False,True,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
691,1,-1,1,-1,1,1,-1,-1,1,1,3,3,-3,0,-6,-6,3,0,3,3,False,False,True,False,True,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
692,1,-1,1,-1,1,1,-1,1,-1,-1,3,3,-3,0,-6,-6,3,0,-3,-3,False,False,True,False,False,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
693,1,-1,1,-1,1,1,-1,1,-1,1,3,3,-3,0,-6,-6,3,0,-3,3,False,False,True,False,False,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
694,1,-1,1,-1,1,1,-1,1,1,-1,3,3,-3,0,-6,-6,3,0,3,-3,False,False,True,False,True,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
695,1,-1,1,-1,1,1,-1,1,1,1,3,3,-3,0,-6,-6,3,0,3,3,False,False,True,False,True,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
696,1,-1,1,-1,1,1,1,-1,-1,-1,3,3,-3,0,-6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
697,1,-1,1,-1,1,1,1,-1,-1,1,3,3,-3,0,-6,-6,-3,0,-3,3,False,False,True,False,True,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
698,1,-1,1,-1,1,1,1,-1,1,-1,3,3,-3,0,-6,-6,-3,0,3,-3,False,False,True,False,False,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
699,1,-1,1,-1,1,1,1,-1,1,1,3,3,-3,0,-6,-6,-3,0,3,3,False,False,True,False,False,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
700,1,-1,1,-1,1,1,1,1,-1,-1,3,3,-3,0,-6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
701,1,-1,1,-1,1,1,1,1,-1,1,3,3,-3,0,-6,-6,-3,0,-3,3,False,False,True,False,True,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
702,1,-1,1,-1,1,1,1,1,1,-1,3,3,-3,0,-6,-6,-3,0,3,-3,False,False,True,False,False,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
703,1,-1,1,-1,1,1,1,1,1,1,3,3,-3,0,-6,-6,-3,0,3,3,False,False,True,False,False,False,False,12,-1/120,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
704,1,-1,1,1,-1,-1,-1,-1,-1,-1,3,3,-3,0,6,6,3,0,-3,-3,False,False,True,False,False,False,False,0,0,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
705,1,-1,1,1,-1,-1,-1,-1,-1,1,3,3,-3,0,6,6,3,0,-3,3,False,False,True,False,False,True,False,2,-1/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
706,1,-1,1,1,-1,-1,-1,-1,1,-1,3,3,-3,0,6,6,3,0,3,-3,False,False,True,False,True,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
707,1,-1,1,1,-1,-1,-1,-1,1,1,3,3,-3,0,6,6,3,0,3,3,False,False,True,False,True,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
708,1,-1,1,1,-1,-1,-1,1,-1,-1,3,3,-3,0,6,6,3,0,-3,-3,False,False,True,False,False,False,False,2,-1/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
709,1,-1,1,1,-1,-1,-1,1,-1,1,3,3,-3,0,6,6,3,0,-3,3,False,False,True,False,False,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
710,1,-1,1,1,-1,-1,-1,1,1,-1,3,3,-3,0,6,6,3,0,3,-3,False,False,True,False,True,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
711,1,-1,1,1,-1,-1,-1,1,1,1,3,3,-3,0,6,6,3,0,3,3,False,False,True,False,True,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
712,1,-1,1,1,-1,-1,1,-1,-1,-1,3,3,-3,0,6,6,-3,0,-3,-3,False,False,True,False,True,True,False,4,-1/360,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
713,1,-1,1,1,-1,-1,1,-1,-1,1,3,3,-3,0,6,6,-3,0,-3,3,False,False,True,False,True,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
714,1,-1,1,1,-1,-1,1,-1,1,-1,3,3,-3,0,6,6,-3,0,3,-3,False,False,True,False,False,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
715,1,-1,1,1,-1,-1,1,-1,1,1,3,3,-3,0,6,6,-3,0,3,3,False,False,True,False,False,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
716,1,-1,1,1,-1,-1,1,1,-1,-1,3,3,-3,0,6,6,-3,0,-3,-3,False,False,True,False,True,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
717,1,-1,1,1,-1,-1,1,1,-1,1,3,3,-3,0,6,6,-3,0,-3,3,False,False,True,False,True,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
718,1,-1,1,1,-1,-1,1,1,1,-1,3,3,-3,0,6,6,-3,0,3,-3,False,False,True,False,False,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
719,1,-1,1,1,-1,-1,1,1,1,1,3,3,-3,0,6,6,-3,0,3,3,False,False,True,False,False,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
720,1,-1,1,1,-1,1,-1,-1,-1,-1,3,3,-3,0,6,-6,3,0,-3,-3,False,False,True,False,False,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
721,1,-1,1,1,-1,1,-1,-1,-1,1,3,3,-3,0,6,-6,3,0,-3,3,False,False,True,False,False,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
722,1,-1,1,1,-1,1,-1,-1,1,-1,3,3,-3,0,6,-6,3,0,3,-3,False,False,True,False,True,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
723,1,-1,1,1,-1,1,-1,-1,1,1,3,3,-3,0,6,-6,3,0,3,3,False,False,True,False,True,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
724,1,-1,1,1,-1,1,-1,1,-1,-1,3,3,-3,0,6,-6,3,0,-3,-3,False,False,True,False,False,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
725,1,-1,1,1,-1,1,-1,1,-1,1,3,3,-3,0,6,-6,3,0,-3,3,False,False,True,False,False,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
726,1,-1,1,1,-1,1,-1,1,1,-1,3,3,-3,0,6,-6,3,0,3,-3,False,False,True,False,True,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
727,1,-1,1,1,-1,1,-1,1,1,1,3,3,-3,0,6,-6,3,0,3,3,False,False,True,False,True,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
728,1,-1,1,1,-1,1,1,-1,-1,-1,3,3,-3,0,6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
729,1,-1,1,1,-1,1,1,-1,-1,1,3,3,-3,0,6,-6,-3,0,-3,3,False,False,True,False,True,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
730,1,-1,1,1,-1,1,1,-1,1,-1,3,3,-3,0,6,-6,-3,0,3,-3,False,False,True,False,False,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
731,1,-1,1,1,-1,1,1,-1,1,1,3,3,-3,0,6,-6,-3,0,3,3,False,False,True,False,False,False,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
732,1,-1,1,1,-1,1,1,1,-1,-1,3,3,-3,0,6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
733,1,-1,1,1,-1,1,1,1,-1,1,3,3,-3,0,6,-6,-3,0,-3,3,False,False,True,False,True,False,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
734,1,-1,1,1,-1,1,1,1,1,-1,3,3,-3,0,6,-6,-3,0,3,-3,False,False,True,False,False,True,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
735,1,-1,1,1,-1,1,1,1,1,1,3,3,-3,0,6,-6,-3,0,3,3,False,False,True,False,False,False,False,14,-7/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
736,1,-1,1,1,1,-1,-1,-1,-1,-1,3,3,-3,0,-6,6,3,0,-3,-3,False,False,True,False,False,False,False,4,-1/360,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
737,1,-1,1,1,1,-1,-1,-1,-1,1,3,3,-3,0,-6,6,3,0,-3,3,False,False,True,False,False,True,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
738,1,-1,1,1,1,-1,-1,-1,1,-1,3,3,-3,0,-6,6,3,0,3,-3,False,False,True,False,True,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
739,1,-1,1,1,1,-1,-1,-1,1,1,3,3,-3,0,-6,6,3,0,3,3,False,False,True,False,True,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
740,1,-1,1,1,1,-1,-1,1,-1,-1,3,3,-3,0,-6,6,3,0,-3,-3,False,False,True,False,False,False,False,6,-1/240,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
741,1,-1,1,1,1,-1,-1,1,-1,1,3,3,-3,0,-6,6,3,0,-3,3,False,False,True,False,False,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
742,1,-1,1,1,1,-1,-1,1,1,-1,3,3,-3,0,-6,6,3,0,3,-3,False,False,True,False,True,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
743,1,-1,1,1,1,-1,-1,1,1,1,3,3,-3,0,-6,6,3,0,3,3,False,False,True,False,True,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
744,1,-1,1,1,1,-1,1,-1,-1,-1,3,3,-3,0,-6,6,-3,0,-3,-3,False,False,True,False,True,True,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
745,1,-1,1,1,1,-1,1,-1,-1,1,3,3,-3,0,-6,6,-3,0,-3,3,False,False,True,False,True,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
746,1,-1,1,1,1,-1,1,-1,1,-1,3,3,-3,0,-6,6,-3,0,3,-3,False,False,True,False,False,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
747,1,-1,1,1,1,-1,1,-1,1,1,3,3,-3,0,-6,6,-3,0,3,3,False,False,True,False,False,False,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
748,1,-1,1,1,1,-1,1,1,-1,-1,3,3,-3,0,-6,6,-3,0,-3,-3,False,False,True,False,True,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
749,1,-1,1,1,1,-1,1,1,-1,1,3,3,-3,0,-6,6,-3,0,-3,3,False,False,True,False,True,False,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
750,1,-1,1,1,1,-1,1,1,1,-1,3,3,-3,0,-6,6,-3,0,3,-3,False,False,True,False,False,True,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
751,1,-1,1,1,1,-1,1,1,1,1,3,3,-3,0,-6,6,-3,0,3,3,False,False,True,False,False,False,False,14,-7/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
752,1,-1,1,1,1,1,-1,-1,-1,-1,3,3,-3,0,-6,-6,3,0,-3,-3,False,False,True,False,False,False,False,8,-1/180,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
753,1,-1,1,1,1,1,-1,-1,-1,1,3,3,-3,0,-6,-6,3,0,-3,3,False,False,True,False,False,True,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
754,1,-1,1,1,1,1,-1,-1,1,-1,3,3,-3,0,-6,-6,3,0,3,-3,False,False,True,False,True,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
755,1,-1,1,1,1,1,-1,-1,1,1,3,3,-3,0,-6,-6,3,0,3,3,False,False,True,False,True,True,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
756,1,-1,1,1,1,1,-1,1,-1,-1,3,3,-3,0,-6,-6,3,0,-3,-3,False,False,True,False,False,False,False,10,-1/144,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
757,1,-1,1,1,1,1,-1,1,-1,1,3,3,-3,0,-6,-6,3,0,-3,3,False,False,True,False,False,True,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
758,1,-1,1,1,1,1,-1,1,1,-1,3,3,-3,0,-6,-6,3,0,3,-3,False,False,True,False,True,False,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
759,1,-1,1,1,1,1,-1,1,1,1,3,3,-3,0,-6,-6,3,0,3,3,False,False,True,False,True,True,False,14,-7/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
760,1,-1,1,1,1,1,1,-1,-1,-1,3,3,-3,0,-6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,12,-1/120,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
761,1,-1,1,1,1,1,1,-1,-1,1,3,3,-3,0,-6,-6,-3,0,-3,3,False,False,True,False,True,False,False,14,-7/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
762,1,-1,1,1,1,1,1,-1,1,-1,3,3,-3,0,-6,-6,-3,0,3,-3,False,False,True,False,False,True,False,14,-7/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
763,1,-1,1,1,1,1,1,-1,1,1,3,3,-3,0,-6,-6,-3,0,3,3,False,False,True,False,False,False,False,16,-1/90,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
764,1,-1,1,1,1,1,1,1,-1,-1,3,3,-3,0,-6,-6,-3,0,-3,-3,False,False,True,False,True,True,False,14,-7/720,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
765,1,-1,1,1,1,1,1,1,-1,1,3,3,-3,0,-6,-6,-3,0,-3,3,False,False,True,False,True,False,False,16,-1/90,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
766,1,-1,1,1,1,1,1,1,1,-1,3,3,-3,0,-6,-6,-3,0,3,-3,False,False,True,False,False,True,False,16,-1/90,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
767,1,-1,1,1,1,1,1,1,1,1,3,3,-3,0,-6,-6,-3,0,3,3,False,False,True,False,False,False,False,18,-1/80,-f_L + f_a/2 - f_b/2 + 3*f_c/2 - f_d/2,False
768,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,3,0,6,6,3,0,-3,-3,False,False,False,True,False,False,False,-6,1/240,-f_L - f_a/2 + f_b/2 + f_c/2 + f_d/2,False
769,1,1,-1,-1,-1,-1,-1,-1,-1,1,3,-3,3,0,6,6,3,0,-3,3,False,False,False,True,False,True,False,-4,1/360,-f_L - f_a/2 + f_b/2 + f_c/2 + f_d/2,False
770,1,1,-1,-1,-1,-1,-1,-1,1,-1,3,-3,3,0,6,6,3,0,3,-3,False,False,False,True,True,False,False,-4,1/360,-f_L - f_a/2 + f_b/2 + f_c/2 + f_d/2,False
771,1,1,-1,-1,-1,-1,-1,-1,1,1,3,-3,3,0,6,6,3,0,3,3,False,False,False,True,True,True,False,-2,1/720,-f_L - f_a/2 + f_b/2 + f_c/2 + f_d/2,False
